,Word,Occurences_Before,Occurences_After,Percent_Before,Percent_After,Delta
1906,тривати,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1907,перемога,3,0,5.996522017230007e-05,0.0,0.0
1908,весною,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1909,кути,3,0,5.996522017230007e-05,0.0,0.0
1910,рветься,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
1911,стук-стук,3,0,5.996522017230007e-05,0.0,0.0
1912,питає,3,10,5.996522017230007e-05,0.00021652520353369133,0.00015655998336139125
1913,раю,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
1914,навиліт,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
1915,цвях,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
1916,бій,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
1917,мам,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1918,посадили,3,0,5.996522017230007e-05,0.0,0.0
1919,палали,3,0,5.996522017230007e-05,0.0,0.0
1920,йшов,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
1921,калачиком,3,0,5.996522017230007e-05,0.0,0.0
1922,небу,3,0,5.996522017230007e-05,0.0,0.0
1923,бачила,3,5,5.996522017230007e-05,0.00010826260176684566,4.8297381594545596e-05
1924,тонка,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1925,бинти,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1926,батьківщина,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
1927,вниз,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
1928,їхнє,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
1929,гойдається,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1930,червоне,3,0,5.996522017230007e-05,0.0,0.0
1931,лісів,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
1932,назви,3,6,5.996522017230007e-05,0.0001299151221202148,6.994990194791473e-05
1933,різних,3,4,5.996522017230007e-05,8.661008141347653e-05,2.6644861241176463e-05
1934,порожнім,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
1935,далеких,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1936,кличуть,3,0,5.996522017230007e-05,0.0,0.0
1937,втому,3,4,5.996522017230007e-05,8.661008141347653e-05,2.6644861241176463e-05
1938,майбутній,3,0,5.996522017230007e-05,0.0,0.0
1939,диво,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1940,мамо,3,21,5.996522017230007e-05,0.00045470292742075177,0.0003947377072484517
1941,тичина,3,0,5.996522017230007e-05,0.0,0.0
1942,били,3,0,5.996522017230007e-05,0.0,0.0
1943,випала,3,0,5.996522017230007e-05,0.0,0.0
1944,голів,3,0,5.996522017230007e-05,0.0,0.0
1945,вулицею,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1946,носять,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1947,біло,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1948,білому,3,0,5.996522017230007e-05,0.0,0.0
1949,тлі,3,0,5.996522017230007e-05,0.0,0.0
1950,ножа,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
1951,невже,3,4,5.996522017230007e-05,8.661008141347653e-05,2.6644861241176463e-05
1952,тихенько,3,4,5.996522017230007e-05,8.661008141347653e-05,2.6644861241176463e-05
1953,поклялся,3,0,5.996522017230007e-05,0.0,0.0
1954,народом,3,0,5.996522017230007e-05,0.0,0.0
1955,жить,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
1956,если,3,0,5.996522017230007e-05,0.0,0.0
1957,меня,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1958,друга,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
1959,морем,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1960,вікнах,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1961,навмання,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
1962,ніде,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
1963,батька,3,9,5.996522017230007e-05,0.0001948726831803222,0.00013490746300802214
1964,біду,3,0,5.996522017230007e-05,0.0,0.0
1965,насторожені,3,0,5.996522017230007e-05,0.0,0.0
1966,піт,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1967,покоління,3,5,5.996522017230007e-05,0.00010826260176684566,4.8297381594545596e-05
1968,солдат,3,0,5.996522017230007e-05,0.0,0.0
1969,сад,3,14,5.996522017230007e-05,0.00030313528494716786,0.00024317006477486778
1970,тисне,3,0,5.996522017230007e-05,0.0,0.0
1971,автомат,3,8,5.996522017230007e-05,0.00017322016282695306,0.000113254942654653
1972,вільна,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1973,волає,3,0,5.996522017230007e-05,0.0,0.0
1974,одною,3,0,5.996522017230007e-05,0.0,0.0
1975,боляче,3,4,5.996522017230007e-05,8.661008141347653e-05,2.6644861241176463e-05
1976,сміються,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
1977,вухо,3,0,5.996522017230007e-05,0.0,0.0
1978,обидва,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
1979,проникає,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1980,квіткою,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1981,злом,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1982,доріг,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
1983,пінка,3,0,5.996522017230007e-05,0.0,0.0
1984,листопада,3,0,5.996522017230007e-05,0.0,0.0
1985,грудня,3,0,5.996522017230007e-05,0.0,0.0
1986,кричить,3,10,5.996522017230007e-05,0.00021652520353369133,0.00015655998336139125
1987,лісі,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
1988,вривається,3,0,5.996522017230007e-05,0.0,0.0
1989,стережуть,3,0,5.996522017230007e-05,0.0,0.0
1990,берег,3,5,5.996522017230007e-05,0.00010826260176684566,4.8297381594545596e-05
1991,байдуже,3,0,5.996522017230007e-05,0.0,0.0
1992,віку,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
1993,мое,3,0,5.996522017230007e-05,0.0,0.0
1994,или,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1995,нее,3,0,5.996522017230007e-05,0.0,0.0
1996,ій,3,0,5.996522017230007e-05,0.0,0.0
1997,зрозумій,3,0,5.996522017230007e-05,0.0,0.0
1998,вмію,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
1999,увазі,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2000,відчуваю,3,4,5.996522017230007e-05,8.661008141347653e-05,2.6644861241176463e-05
2001,присягаю,3,0,5.996522017230007e-05,0.0,0.0
2002,оборони,3,4,5.996522017230007e-05,8.661008141347653e-05,2.6644861241176463e-05
2003,діяти,3,0,5.996522017230007e-05,0.0,0.0
2004,чужій,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
2005,роду,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
2006,тижнів,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2007,забули,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2008,чемно,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2009,разі,3,0,5.996522017230007e-05,0.0,0.0
2010,вибуху,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2011,застосування,3,0,5.996522017230007e-05,0.0,0.0
2012,кидав,3,0,5.996522017230007e-05,0.0,0.0
2013,вдасться,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2014,червоним,3,7,5.996522017230007e-05,0.00015156764247358393,9.160242230128386e-05
2015,грає,3,5,5.996522017230007e-05,0.00010826260176684566,4.8297381594545596e-05
2016,ішли,3,0,5.996522017230007e-05,0.0,0.0
2017,старанно,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2018,кущі,3,0,5.996522017230007e-05,0.0,0.0
2019,чужу,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2020,кожної,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2021,вулицях,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
2022,книжок,3,6,5.996522017230007e-05,0.0001299151221202148,6.994990194791473e-05
2023,править,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2024,глибині,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
2025,рибальські,3,0,5.996522017230007e-05,0.0,0.0
2026,човни,3,0,5.996522017230007e-05,0.0,0.0
2027,сміх,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2028,піст,3,0,5.996522017230007e-05,0.0,0.0
2029,портових,3,0,5.996522017230007e-05,0.0,0.0
2030,надій,3,0,5.996522017230007e-05,0.0,0.0
2031,розлук,3,0,5.996522017230007e-05,0.0,0.0
2032,відрази,3,0,5.996522017230007e-05,0.0,0.0
2033,псячого,3,0,5.996522017230007e-05,0.0,0.0
2034,виття,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2035,кажучи,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2036,мине,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
2037,нутрощі,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2038,виносять,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2039,склянки,3,0,5.996522017230007e-05,0.0,0.0
2040,нігтями,3,0,5.996522017230007e-05,0.0,0.0
2041,ніщо,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2042,праві,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2043,поріг,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2044,наступного,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
2045,дванадцять,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2046,тринадцять,3,0,5.996522017230007e-05,0.0,0.0
2047,ціну,3,0,5.996522017230007e-05,0.0,0.0
2048,обійтись,3,0,5.996522017230007e-05,0.0,0.0
2049,днем,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2050,загадка,3,0,5.996522017230007e-05,0.0,0.0
2051,пускає,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2052,старих,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
2053,дід,3,4,5.996522017230007e-05,8.661008141347653e-05,2.6644861241176463e-05
2054,згори,3,5,5.996522017230007e-05,0.00010826260176684566,4.8297381594545596e-05
2055,судом,3,0,5.996522017230007e-05,0.0,0.0
2056,позивний,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2057,нервово,3,0,5.996522017230007e-05,0.0,0.0
2058,вузол,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2059,називав,3,0,5.996522017230007e-05,0.0,0.0
2060,синку,3,0,5.996522017230007e-05,0.0,0.0
2061,святі,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2062,риму,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2063,зустрінеш,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2064,несподівано,3,0,5.996522017230007e-05,0.0,0.0
2065,списки,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
2066,нове,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
2067,знання,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
2068,форма,3,0,5.996522017230007e-05,0.0,0.0
2069,минуле,3,5,5.996522017230007e-05,0.00010826260176684566,4.8297381594545596e-05
2070,добрих,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2071,маленькі,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
2072,прості,3,0,5.996522017230007e-05,0.0,0.0
2073,тканину,3,0,5.996522017230007e-05,0.0,0.0
2074,прозрінь,3,0,5.996522017230007e-05,0.0,0.0
2075,чий,3,0,5.996522017230007e-05,0.0,0.0
2076,політ,3,0,5.996522017230007e-05,0.0,0.0
2077,помирають,3,0,5.996522017230007e-05,0.0,0.0
2078,опертя,3,0,5.996522017230007e-05,0.0,0.0
2079,варіанти,3,0,5.996522017230007e-05,0.0,0.0
2080,пустоти,3,0,5.996522017230007e-05,0.0,0.0
2081,запам’ятовує,3,0,5.996522017230007e-05,0.0,0.0
2082,довести,3,0,5.996522017230007e-05,0.0,0.0
2083,невідомо,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2084,питань,3,0,5.996522017230007e-05,0.0,0.0
2085,клітці,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2086,летит,3,0,5.996522017230007e-05,0.0,0.0
2087,революції,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2088,вмить,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
2089,спасіння,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2090,богдане,3,0,5.996522017230007e-05,0.0,0.0
2091,ключ,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2092,завше,3,0,5.996522017230007e-05,0.0,0.0
2093,теплом,3,0,5.996522017230007e-05,0.0,0.0
2094,скло,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
2095,чаші,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
2096,годували,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2097,сутінках,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2098,вітром,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2099,плече,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2100,постіль,3,0,5.996522017230007e-05,0.0,0.0
2101,п’ю,3,0,5.996522017230007e-05,0.0,0.0
2102,проростає,3,0,5.996522017230007e-05,0.0,0.0
2103,мудрість,3,0,5.996522017230007e-05,0.0,0.0
2104,ногах,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2105,погоду,3,0,5.996522017230007e-05,0.0,0.0
2106,носить,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2107,небесна,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2108,злодії,3,0,5.996522017230007e-05,0.0,0.0
2109,ріці,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
2110,часі,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2111,понад,3,5,5.996522017230007e-05,0.00010826260176684566,4.8297381594545596e-05
2112,дісталися,3,0,5.996522017230007e-05,0.0,0.0
2113,ділитися,3,0,5.996522017230007e-05,0.0,0.0
2114,шумить,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2115,березі,3,6,5.996522017230007e-05,0.0001299151221202148,6.994990194791473e-05
2116,влаштували,3,0,5.996522017230007e-05,0.0,0.0
2117,снів,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2118,тої,3,6,5.996522017230007e-05,0.0001299151221202148,6.994990194791473e-05
2119,руді,3,0,5.996522017230007e-05,0.0,0.0
2120,києві,3,8,5.996522017230007e-05,0.00017322016282695306,0.000113254942654653
2121,гаряча,3,0,5.996522017230007e-05,0.0,0.0
2122,одягаю,3,0,5.996522017230007e-05,0.0,0.0
2123,київ,3,25,5.996522017230007e-05,0.0005413130088342284,0.00048134778866192827
2124,динамо,3,0,5.996522017230007e-05,0.0,0.0
2125,богом,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2126,осіннє,3,0,5.996522017230007e-05,0.0,0.0
2127,страхи,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2128,повинні,3,0,5.996522017230007e-05,0.0,0.0
2129,чужих,3,7,5.996522017230007e-05,0.00015156764247358393,9.160242230128386e-05
2130,отак,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2131,самого,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
2132,кипить,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2133,приносить,3,3,5.996522017230007e-05,6.49575610601074e-05,4.99234088780733e-06
2134,померлі,3,0,5.996522017230007e-05,0.0,0.0
2135,піниться,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2136,письменники,3,0,5.996522017230007e-05,0.0,0.0
2137,подібні,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2138,(а,3,0,5.996522017230007e-05,0.0,0.0
2139,речами,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
2140,улюблених,3,0,5.996522017230007e-05,0.0,0.0
2141,рівність,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2142,братерство,3,0,5.996522017230007e-05,0.0,0.0
2143,цією,3,0,5.996522017230007e-05,0.0,0.0
2144,випадку,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2145,котрі,3,4,5.996522017230007e-05,8.661008141347653e-05,2.6644861241176463e-05
2146,найменше,3,0,5.996522017230007e-05,0.0,0.0
2147,відчуває,3,4,5.996522017230007e-05,8.661008141347653e-05,2.6644861241176463e-05
2148,ілюзій,3,0,5.996522017230007e-05,0.0,0.0
2149,очевидних,3,0,5.996522017230007e-05,0.0,0.0
2150,поговорити,3,2,5.996522017230007e-05,4.3305040706738266e-05,-1.6660179465561803e-05
2151,частину,3,1,5.996522017230007e-05,2.1652520353369133e-05,-3.8312699818930936e-05
